'att1','att2','att3','att4','att5','att6','att7','att8','att9','att10','id','outlier'
10.0,101.0,1010.0,10.1,0.466,0.893,3.02,471.0,902.0,156.0,291.0,'no'
12.0,116.0,1392.0,9.667,0.246,0.707,1.99,343.0,984.0,172.0,292.0,'no'
10.0,126.0,1260.0,12.6,0.463,0.848,3.16,584.0,1068.0,185.0,293.0,'no'
9.0,86.0,774.0,9.556,0.301,0.647,2.22,233.0,501.0,105.0,294.0,'no'
11.0,115.0,1265.0,10.455,0.266,0.723,1.79,337.0,915.0,188.0,295.0,'no'
4.0,2.0,8.0,0.5,0.875,0.875,7.0,7.0,7.0,1.0,296.0,'yes'
9.0,44.0,396.0,4.889,0.465,0.944,3.35,184.0,374.0,55.0,297.0,'no'
8.0,46.0,368.0,5.75,0.348,0.918,1.97,128.0,338.0,65.0,298.0,'no'
8.0,40.0,320.0,5.0,0.391,0.991,2.08,125.0,317.0,60.0,299.0,'no'
9.0,45.0,405.0,5.0,0.442,0.956,3.31,179.0,387.0,54.0,300.0,'no'
8.0,45.0,360.0,5.625,0.367,0.897,2.44,132.0,323.0,54.0,301.0,'no'
8.0,41.0,328.0,5.125,0.424,0.966,2.53,139.0,317.0,55.0,302.0,'no'
1.0,19.0,19.0,19.0,0.789,1.0,3.75,15.0,19.0,4.0,303.0,'yes'
1.0,9.0,9.0,9.0,0.778,1.0,7.0,7.0,9.0,1.0,304.0,'yes'
8.0,42.0,336.0,5.25,0.363,0.97,2.18,122.0,326.0,56.0,305.0,'no'
14.0,339.0,4746.0,24.214,0.248,0.547,2.44,1175.0,2596.0,481.0,306.0,'no'
10.0,123.0,1230.0,12.3,0.362,0.888,2.99,445.0,1092.0,149.0,307.0,'no'
2.0,446.0,892.0,223.0,0.439,0.603,17.82,392.0,538.0,22.0,308.0,'yes'
66.0,3.0,198.0,0.045,0.657,0.909,2.6,130.0,180.0,50.0,309.0,'yes'
10.0,131.0,1310.0,13.1,0.456,0.851,3.0,597.0,1115.0,199.0,310.0,'no'
93.0,4.0,372.0,0.043,0.419,0.565,2.89,156.0,210.0,54.0,311.0,'yes'
44.0,3.0,132.0,0.068,0.598,0.841,2.47,79.0,111.0,32.0,312.0,'yes'
42.0,7.0,294.0,0.167,0.282,0.432,2.18,83.0,127.0,38.0,313.0,'yes'
2.0,236.0,472.0,118.0,0.566,0.689,10.27,267.0,325.0,26.0,314.0,'yes'
1.0,61.0,61.0,61.0,1.0,1.0,61.0,61.0,61.0,1.0,315.0,'yes'
8.0,14.0,112.0,1.75,0.223,0.661,3.57,25.0,74.0,7.0,316.0,'no'
9.0,174.0,1566.0,19.333,0.178,0.737,1.71,279.0,1154.0,163.0,317.0,'no'
8.0,45.0,360.0,5.625,0.156,0.725,1.87,56.0,261.0,30.0,318.0,'no'
7.0,27.0,189.0,3.857,0.101,0.619,3.8,19.0,117.0,5.0,319.0,'no'
8.0,122.0,976.0,15.25,0.227,0.65,1.44,222.0,634.0,154.0,321.0,'no'
11.0,96.0,1056.0,8.727,0.331,0.954,4.32,350.0,1007.0,81.0,322.0,'no'
48.0,402.0,19296.0,8.375,0.055,0.094,4.13,1058.0,1814.0,256.0,323.0,'yes'
304.0,463.0,140752.0,1.523,0.063,0.121,3.91,8898.0,17081.0,2273.0,324.0,'yes'
10.0,20.0,200.0,2.0,0.435,0.89,2.9,87.0,178.0,30.0,325.0,'no'
9.0,97.0,873.0,10.778,0.466,0.973,2.42,407.0,849.0,168.0,326.0,'no'
9.0,21.0,189.0,2.333,0.354,0.878,2.68,67.0,166.0,25.0,327.0,'no'
9.0,80.0,720.0,8.889,0.338,0.954,2.04,243.0,687.0,119.0,328.0,'no'
11.0,85.0,935.0,7.727,0.25,0.664,1.73,234.0,621.0,135.0,329.0,'no'
9.0,76.0,684.0,8.444,0.363,0.874,2.18,248.0,598.0,114.0,330.0,'no'
8.0,2.0,16.0,0.25,0.563,0.563,9.0,9.0,9.0,1.0,331.0,'no'
9.0,33.0,297.0,3.667,0.259,0.774,1.67,77.0,230.0,46.0,332.0,'no'
9.0,120.0,1080.0,13.333,0.331,0.859,1.98,358.0,928.0,181.0,333.0,'no'
12.0,118.0,1416.0,9.833,0.253,0.767,1.95,358.0,1086.0,184.0,334.0,'no'
11.0,207.0,2277.0,18.818,0.268,0.723,1.84,610.0,1647.0,332.0,335.0,'no'
9.0,92.0,828.0,10.222,0.365,0.954,2.2,302.0,790.0,137.0,336.0,'no'
9.0,93.0,837.0,10.333,0.323,0.888,2.06,270.0,743.0,131.0,337.0,'no'
9.0,43.0,387.0,4.778,0.377,0.922,2.25,146.0,357.0,65.0,338.0,'no'
3.0,213.0,639.0,71.0,0.318,0.379,11.94,203.0,242.0,17.0,339.0,'yes'
306.0,465.0,142290.0,1.52,0.055,0.123,2.69,7861.0,17452.0,2925.0,340.0,'yes'
45.0,79.0,3555.0,1.756,0.087,0.195,4.81,308.0,693.0,64.0,341.0,'yes'
7.0,9.0,63.0,1.286,0.333,0.492,21.0,21.0,31.0,1.0,342.0,'no'
3.0,7.0,21.0,2.333,0.619,0.619,13.0,13.0,13.0,1.0,343.0,'no'
1.0,152.0,152.0,152.0,0.822,1.0,11.36,125.0,152.0,11.0,344.0,'yes'
1.0,51.0,51.0,51.0,0.471,1.0,2.4,24.0,51.0,10.0,345.0,'yes'
6.0,17.0,102.0,2.833,0.275,0.824,2.0,28.0,84.0,14.0,346.0,'no'
6.0,22.0,132.0,3.667,0.197,1.0,2.89,26.0,132.0,9.0,347.0,'no'
6.0,29.0,174.0,4.833,0.293,0.92,1.5,51.0,160.0,34.0,348.0,'no'
5.0,46.0,230.0,9.2,0.278,0.835,2.21,64.0,192.0,29.0,349.0,'no'
5.0,30.0,150.0,6.0,0.16,0.66,1.71,24.0,99.0,14.0,350.0,'no'
4.0,16.0,64.0,4.0,0.391,0.938,1.67,25.0,60.0,15.0,351.0,'no'
7.0,45.0,315.0,6.429,0.2,0.775,1.91,63.0,244.0,33.0,352.0,'no'
7.0,27.0,189.0,3.857,0.238,0.741,2.81,45.0,140.0,16.0,353.0,'no'
10.0,122.0,1220.0,12.2,0.273,0.54,2.03,333.0,659.0,164.0,354.0,'no'
11.0,49.0,539.0,4.455,0.343,0.666,4.3,185.0,359.0,43.0,355.0,'no'
11.0,35.0,385.0,3.182,0.335,0.584,4.78,129.0,225.0,27.0,356.0,'no'
19.0,462.0,8778.0,24.316,0.523,0.688,16.88,4591.0,6035.0,272.0,357.0,'yes'
10.0,38.0,380.0,3.8,0.434,0.892,2.89,165.0,339.0,57.0,358.0,'no'
9.0,36.0,324.0,4.0,0.552,0.926,3.51,179.0,300.0,51.0,359.0,'no'
10.0,98.0,980.0,9.8,0.448,0.881,2.74,439.0,863.0,160.0,360.0,'no'
9.0,21.0,189.0,2.333,0.529,0.958,3.33,100.0,181.0,30.0,361.0,'no'
10.0,49.0,490.0,4.9,0.551,0.943,3.07,270.0,462.0,88.0,362.0,'no'
1.0,49.0,49.0,49.0,0.286,1.0,7.0,14.0,49.0,2.0,363.0,'no'
1.0,52.0,52.0,52.0,0.981,1.0,51.0,51.0,52.0,1.0,364.0,'yes'
1.0,52.0,52.0,52.0,0.538,1.0,14.0,28.0,52.0,2.0,365.0,'yes'
10.0,24.0,240.0,2.4,0.267,0.821,2.06,64.0,197.0,31.0,366.0,'no'
9.0,36.0,324.0,4.0,0.42,0.889,2.0,136.0,288.0,68.0,367.0,'no'
9.0,21.0,189.0,2.333,0.392,0.899,2.74,74.0,170.0,27.0,368.0,'no'
9.0,78.0,702.0,8.667,0.349,0.863,2.17,245.0,606.0,113.0,369.0,'no'
11.0,67.0,737.0,6.091,0.331,0.844,2.28,244.0,622.0,107.0,370.0,'no'
10.0,33.0,330.0,3.3,0.367,0.864,1.95,121.0,285.0,62.0,371.0,'no'
10.0,79.0,790.0,7.9,0.385,0.88,2.13,304.0,695.0,143.0,372.0,'no'
10.0,80.0,800.0,8.0,0.314,0.799,2.06,251.0,639.0,122.0,373.0,'no'
11.0,97.0,1067.0,8.818,0.297,0.666,2.4,317.0,711.0,132.0,374.0,'no'
9.0,82.0,738.0,9.111,0.389,0.92,2.33,287.0,679.0,123.0,375.0,'no'
9.0,69.0,621.0,7.667,0.343,0.876,1.75,213.0,544.0,122.0,376.0,'no'
12.0,84.0,1008.0,7.0,0.282,0.778,1.91,284.0,784.0,149.0,377.0,'no'
9.0,82.0,738.0,9.111,0.379,0.879,2.35,280.0,649.0,119.0,378.0,'no'
10.0,11.0,110.0,1.1,0.373,1.0,1.58,41.0,110.0,26.0,379.0,'no'
10.0,63.0,630.0,6.3,0.294,0.895,2.2,185.0,564.0,84.0,380.0,'no'
11.0,102.0,1122.0,9.273,0.289,0.829,1.87,324.0,930.0,173.0,381.0,'no'
9.0,82.0,738.0,9.111,0.385,0.935,2.29,284.0,690.0,124.0,382.0,'no'
22.0,26.0,572.0,1.182,0.283,0.918,1.93,162.0,525.0,84.0,383.0,'no'
22.0,47.0,1034.0,2.136,0.319,0.753,2.13,330.0,779.0,155.0,384.0,'no'
10.0,53.0,530.0,5.3,0.34,0.9,1.82,180.0,477.0,99.0,385.0,'no'
10.0,40.0,400.0,4.0,0.338,0.878,1.9,135.0,351.0,71.0,386.0,'no'
8.0,82.0,656.0,10.25,0.288,0.997,1.99,189.0,654.0,95.0,387.0,'no'
10.0,34.0,340.0,3.4,0.356,0.803,1.83,121.0,273.0,66.0,388.0,'no'
9.0,81.0,729.0,9.0,0.348,0.927,2.21,254.0,676.0,115.0,389.0,'no'
11.0,13.0,143.0,1.182,0.42,0.979,2.22,60.0,140.0,27.0,390.0,'no'
11.0,8.0,88.0,0.727,0.25,1.0,2.44,22.0,88.0,9.0,391.0,'no'
11.0,43.0,473.0,3.909,0.334,0.875,2.47,158.0,414.0,64.0,392.0,'no'
9.0,75.0,675.0,8.333,0.396,0.914,2.21,267.0,617.0,121.0,393.0,'no'
11.0,86.0,946.0,7.818,0.283,0.764,1.91,268.0,723.0,140.0,394.0,'no'
1.0,33.0,33.0,33.0,1.0,1.0,33.0,33.0,33.0,1.0,395.0,'yes'
1.0,124.0,124.0,124.0,0.444,1.0,7.86,55.0,124.0,7.0,396.0,'yes'
1.0,75.0,75.0,75.0,0.92,1.0,11.5,69.0,75.0,6.0,397.0,'yes'
9.0,6.0,54.0,0.667,0.5,0.593,13.5,27.0,32.0,2.0,398.0,'no'
10.0,64.0,640.0,6.4,0.514,0.966,2.84,329.0,618.0,116.0,399.0,'no'
9.0,36.0,324.0,4.0,0.611,0.926,3.36,198.0,300.0,59.0,400.0,'no'
9.0,34.0,306.0,3.778,0.288,0.641,2.1,88.0,196.0,42.0,401.0,'no'
10.0,98.0,980.0,9.8,0.463,0.945,2.72,454.0,926.0,167.0,402.0,'no'
9.0,121.0,1089.0,13.444,0.356,0.817,2.2,388.0,890.0,176.0,403.0,'no'
11.0,100.0,1100.0,9.091,0.456,0.882,3.04,502.0,970.0,165.0,404.0,'no'
25.0,118.0,2950.0,4.72,0.268,0.745,2.02,791.0,2198.0,392.0,405.0,'no'
10.0,126.0,1260.0,12.6,0.456,0.883,2.85,575.0,1113.0,202.0,406.0,'no'
10.0,85.0,850.0,8.5,0.333,0.696,2.28,283.0,592.0,124.0,407.0,'no'
9.0,43.0,387.0,4.778,0.509,0.959,3.58,197.0,371.0,55.0,408.0,'no'
9.0,47.0,423.0,5.222,0.333,0.757,2.39,141.0,320.0,59.0,409.0,'no'
10.0,40.0,400.0,4.0,0.428,0.895,3.05,171.0,358.0,56.0,410.0,'no'
9.0,44.0,396.0,4.889,0.467,0.944,3.14,185.0,374.0,59.0,411.0,'no'
9.0,47.0,423.0,5.222,0.31,0.78,2.34,131.0,330.0,56.0,412.0,'no'
9.0,41.0,369.0,4.556,0.425,0.962,2.71,157.0,355.0,58.0,413.0,'no'
1.0,8.0,8.0,8.0,0.875,1.0,7.0,7.0,8.0,1.0,414.0,'yes'
1.0,40.0,40.0,40.0,1.0,1.0,40.0,40.0,40.0,1.0,415.0,'yes'
1.0,55.0,55.0,55.0,0.564,1.0,10.33,31.0,55.0,3.0,416.0,'yes'
9.0,39.0,351.0,4.333,0.293,0.937,2.06,103.0,329.0,50.0,417.0,'no'
14.0,340.0,4760.0,24.286,0.259,0.592,2.45,1232.0,2819.0,503.0,418.0,'no'
9.0,123.0,1107.0,13.667,0.395,0.991,2.84,437.0,1097.0,154.0,419.0,'no'
1.0,115.0,115.0,115.0,0.2,1.0,4.6,23.0,115.0,5.0,420.0,'yes'
10.0,131.0,1310.0,13.1,0.439,0.845,2.79,575.0,1107.0,206.0,421.0,'no'
1.0,11.0,11.0,11.0,1.0,1.0,11.0,11.0,11.0,1.0,422.0,'yes'
1.0,46.0,46.0,46.0,0.783,1.0,12.0,36.0,46.0,3.0,423.0,'yes'
2.0,64.0,128.0,32.0,0.531,0.586,17.0,68.0,75.0,4.0,424.0,'yes'
7.0,47.0,329.0,6.714,0.271,0.878,2.23,89.0,289.0,40.0,425.0,'no'
8.0,27.0,216.0,3.375,0.218,0.829,2.14,47.0,179.0,22.0,426.0,'no'
7.0,17.0,119.0,2.429,0.412,0.933,2.72,49.0,111.0,18.0,427.0,'no'
8.0,59.0,472.0,7.375,0.322,0.881,2.41,152.0,416.0,63.0,428.0,'no'
8.0,47.0,376.0,5.875,0.362,0.88,2.0,136.0,331.0,68.0,429.0,'no'
8.0,32.0,256.0,4.0,0.336,0.789,2.46,86.0,202.0,35.0,430.0,'no'
8.0,16.0,128.0,2.0,0.477,0.906,2.44,61.0,116.0,25.0,431.0,'no'
4.0,115.0,460.0,28.75,0.426,0.487,17.82,196.0,224.0,11.0,432.0,'yes'
7.0,16.0,112.0,2.286,0.42,0.768,2.14,47.0,86.0,22.0,433.0,'no'
7.0,100.0,700.0,14.286,0.411,0.849,1.83,288.0,594.0,157.0,434.0,'no'
12.0,8.0,96.0,0.667,0.448,0.656,4.3,43.0,63.0,10.0,435.0,'no'
12.0,8.0,96.0,0.667,0.615,0.969,5.9,59.0,93.0,10.0,436.0,'no'
12.0,8.0,96.0,0.667,0.479,0.5,46.0,46.0,48.0,1.0,437.0,'no'
12.0,8.0,96.0,0.667,0.792,1.0,15.2,76.0,96.0,5.0,438.0,'no'
12.0,7.0,84.0,0.583,0.56,1.0,5.22,47.0,84.0,9.0,439.0,'no'
12.0,23.0,276.0,1.917,0.417,0.623,8.21,115.0,172.0,14.0,440.0,'no'
311.0,463.0,143993.0,1.489,0.088,0.16,3.93,12631.0,23092.0,3212.0,441.0,'yes'
14.0,18.0,252.0,1.286,0.159,0.607,3.33,40.0,153.0,12.0,442.0,'no'
10.0,51.0,510.0,5.1,0.306,0.855,2.29,156.0,436.0,68.0,443.0,'no'
9.0,24.0,216.0,2.667,0.537,1.0,2.9,116.0,216.0,40.0,444.0,'no'
10.0,22.0,220.0,2.2,0.336,0.836,2.74,74.0,184.0,27.0,445.0,'no'
9.0,37.0,333.0,4.111,0.538,0.901,2.8,179.0,300.0,64.0,446.0,'no'
37.0,101.0,3737.0,2.73,0.282,0.695,2.44,1053.0,2596.0,432.0,447.0,'no'
10.0,34.0,340.0,3.4,0.421,0.906,2.01,143.0,308.0,71.0,448.0,'no'
11.0,98.0,1078.0,8.909,0.317,0.643,2.8,342.0,693.0,122.0,449.0,'no'
12.0,83.0,996.0,6.917,0.301,0.814,1.99,300.0,811.0,151.0,450.0,'no'
34.0,114.0,3876.0,3.353,0.105,0.301,2.59,406.0,1166.0,157.0,451.0,'no'
12.0,101.0,1212.0,8.417,0.292,0.792,1.99,354.0,960.0,178.0,452.0,'no'
10.0,87.0,870.0,8.7,0.344,0.901,2.27,299.0,784.0,132.0,453.0,'no'
10.0,98.0,980.0,9.8,0.376,0.861,2.1,368.0,844.0,175.0,454.0,'no'
10.0,84.0,840.0,8.4,0.356,0.849,2.47,299.0,713.0,121.0,455.0,'no'
9.0,47.0,423.0,5.222,0.492,0.948,2.42,208.0,401.0,86.0,456.0,'no'
9.0,33.0,297.0,3.667,0.458,0.983,2.19,136.0,292.0,62.0,457.0,'no'
10.0,78.0,780.0,7.8,0.381,0.856,2.52,297.0,668.0,118.0,458.0,'no'
12.0,8.0,96.0,0.667,0.292,1.0,3.11,28.0,96.0,9.0,459.0,'no'
12.0,43.0,516.0,3.583,0.357,0.849,2.71,184.0,438.0,68.0,460.0,'no'
11.0,86.0,946.0,7.818,0.332,0.808,2.2,314.0,764.0,143.0,461.0,'no'
9.0,5.0,45.0,0.556,0.711,0.889,10.67,32.0,40.0,3.0,462.0,'no'
12.0,146.0,1752.0,12.167,0.091,0.128,26.67,160.0,225.0,6.0,463.0,'yes'
17.0,2.0,34.0,0.118,0.706,0.706,24.0,24.0,24.0,1.0,464.0,'yes'
9.0,7.0,63.0,0.778,0.349,0.683,2.2,22.0,43.0,10.0,465.0,'no'
8.0,21.0,168.0,2.625,0.31,0.744,1.68,52.0,125.0,31.0,466.0,'no'
9.0,121.0,1089.0,13.444,0.399,0.843,2.4,434.0,918.0,181.0,467.0,'no'
11.0,118.0,1298.0,10.727,0.348,0.797,2.71,452.0,1035.0,167.0,468.0,'no'
10.0,37.0,370.0,3.7,0.354,0.708,3.2,131.0,262.0,41.0,469.0,'no'
10.0,47.0,470.0,4.7,0.336,0.628,2.26,158.0,295.0,70.0,470.0,'no'
11.0,92.0,1012.0,8.364,0.361,0.851,2.3,365.0,861.0,159.0,471.0,'no'
10.0,21.0,210.0,2.1,0.362,0.819,2.11,76.0,172.0,36.0,472.0,'no'
9.0,47.0,423.0,5.222,0.371,0.865,2.75,157.0,366.0,57.0,473.0,'no'
9.0,41.0,369.0,4.556,0.507,0.992,3.28,187.0,366.0,57.0,474.0,'no'
10.0,18.0,180.0,1.8,0.511,0.872,2.97,92.0,157.0,31.0,475.0,'no'
9.0,47.0,423.0,5.222,0.385,0.917,2.51,163.0,388.0,65.0,476.0,'no'
9.0,41.0,369.0,4.556,0.444,0.976,2.88,164.0,360.0,57.0,477.0,'no'
9.0,45.0,405.0,5.0,0.425,0.938,2.77,172.0,380.0,62.0,478.0,'no'
1.0,48.0,48.0,48.0,0.875,1.0,10.5,42.0,48.0,4.0,479.0,'yes'
1.0,29.0,29.0,29.0,0.586,1.0,2.13,17.0,29.0,8.0,480.0,'yes'
1.0,17.0,17.0,17.0,0.412,1.0,1.75,7.0,17.0,4.0,481.0,'yes'
8.0,46.0,368.0,5.75,0.318,0.818,2.09,117.0,301.0,56.0,482.0,'no'
7.0,31.0,217.0,4.429,0.295,0.857,1.64,64.0,186.0,39.0,483.0,'no'
6.0,17.0,102.0,2.833,0.314,0.686,2.29,32.0,70.0,14.0,484.0,'no'
8.0,59.0,472.0,7.375,0.292,0.888,1.82,138.0,419.0,76.0,485.0,'no'
7.0,17.0,119.0,2.429,0.387,0.857,2.71,46.0,102.0,17.0,486.0,'no'
8.0,28.0,224.0,3.5,0.259,0.844,1.93,58.0,189.0,30.0,487.0,'no'
8.0,45.0,360.0,5.625,0.206,0.789,1.8,74.0,284.0,41.0,488.0,'no'
11.0,123.0,1353.0,11.182,0.25,0.514,1.95,338.0,695.0,173.0,489.0,'no'
11.0,9.0,99.0,0.818,0.465,0.768,3.83,46.0,76.0,12.0,490.0,'no'
11.0,8.0,88.0,0.727,0.602,1.0,4.08,53.0,88.0,13.0,491.0,'no'
11.0,61.0,671.0,5.545,0.361,0.614,5.04,242.0,412.0,48.0,492.0,'no'
28.0,330.0,9240.0,11.786,0.057,0.066,31.0,527.0,614.0,17.0,493.0,'yes'
212.0,464.0,98368.0,2.189,0.052,0.07,11.84,5066.0,6884.0,428.0,494.0,'yes'
10.0,38.0,380.0,3.8,0.432,0.939,2.78,164.0,357.0,59.0,495.0,'no'
9.0,36.0,324.0,4.0,0.556,0.923,3.21,180.0,299.0,56.0,496.0,'no'
9.0,98.0,882.0,10.889,0.491,0.974,2.78,433.0,859.0,156.0,497.0,'no'
9.0,21.0,189.0,2.333,0.487,0.857,3.29,92.0,162.0,28.0,498.0,'no'
10.0,49.0,490.0,4.9,0.59,0.982,3.11,289.0,481.0,93.0,499.0,'no'
3.0,286.0,858.0,95.333,0.406,0.427,87.0,348.0,366.0,4.0,500.0,'yes'
9.0,23.0,207.0,2.556,0.3,1.0,1.51,62.0,207.0,41.0,501.0,'no'
9.0,37.0,333.0,4.111,0.39,0.811,2.03,130.0,270.0,64.0,502.0,'no'
10.0,21.0,210.0,2.1,0.348,0.757,3.17,73.0,159.0,23.0,503.0,'no'
9.0,79.0,711.0,8.778,0.343,0.899,2.2,244.0,639.0,111.0,504.0,'no'
10.0,66.0,660.0,6.6,0.324,0.78,2.25,214.0,515.0,95.0,505.0,'no'
9.0,34.0,306.0,3.778,0.412,0.902,1.91,126.0,276.0,66.0,506.0,'no'
9.0,82.0,738.0,9.111,0.428,0.936,2.38,316.0,691.0,133.0,507.0,'no'
10.0,79.0,790.0,7.9,0.347,0.784,2.25,274.0,619.0,122.0,508.0,'no'
12.0,98.0,1176.0,8.167,0.267,0.627,2.33,314.0,737.0,135.0,509.0,'no'
10.0,83.0,830.0,8.3,0.357,0.813,2.28,296.0,675.0,130.0,510.0,'no'
10.0,11.0,110.0,1.1,0.427,1.0,1.52,47.0,110.0,31.0,511.0,'no'
10.0,53.0,530.0,5.3,0.343,0.811,2.0,182.0,430.0,91.0,512.0,'no'
12.0,85.0,1020.0,7.083,0.305,0.828,1.94,311.0,845.0,160.0,513.0,'no'
9.0,82.0,738.0,9.111,0.408,0.924,2.39,301.0,682.0,126.0,514.0,'no'
10.0,80.0,800.0,8.0,0.308,0.838,2.02,246.0,670.0,122.0,515.0,'no'
12.0,102.0,1224.0,8.5,0.292,0.764,2.09,357.0,935.0,171.0,516.0,'no'
9.0,82.0,738.0,9.111,0.374,0.866,2.3,276.0,639.0,120.0,517.0,'no'
23.0,26.0,598.0,1.13,0.278,0.96,1.8,166.0,574.0,92.0,518.0,'no'
23.0,47.0,1081.0,2.043,0.315,0.747,2.2,341.0,808.0,155.0,519.0,'no'
9.0,99.0,891.0,11.0,0.38,0.93,1.92,339.0,829.0,177.0,520.0,'no'
9.0,83.0,747.0,9.222,0.292,0.909,2.42,218.0,679.0,90.0,521.0,'no'
10.0,34.0,340.0,3.4,0.388,0.891,2.1,132.0,303.0,63.0,522.0,'no'
9.0,82.0,738.0,9.111,0.37,0.924,2.39,273.0,682.0,114.0,523.0,'no'
12.0,13.0,156.0,1.083,0.391,0.981,2.35,61.0,153.0,26.0,524.0,'no'
12.0,8.0,96.0,0.667,0.302,1.0,2.9,29.0,96.0,10.0,525.0,'no'
12.0,42.0,504.0,3.5,0.355,0.788,2.71,179.0,397.0,66.0,526.0,'no'
10.0,86.0,860.0,8.6,0.326,0.844,1.85,280.0,726.0,151.0,527.0,'no'
9.0,76.0,684.0,8.444,0.38,0.95,2.2,260.0,650.0,118.0,528.0,'no'
9.0,6.0,54.0,0.667,0.667,0.759,18.0,36.0,41.0,2.0,529.0,'no'
10.0,65.0,650.0,6.5,0.475,0.971,2.76,309.0,631.0,112.0,530.0,'no'
9.0,36.0,324.0,4.0,0.586,0.948,3.45,190.0,307.0,55.0,531.0,'no'
9.0,7.0,63.0,0.778,0.302,0.603,1.9,19.0,38.0,10.0,532.0,'no'
9.0,22.0,198.0,2.444,0.389,0.843,1.93,77.0,167.0,40.0,533.0,'no'
10.0,99.0,990.0,9.9,0.473,0.917,2.93,468.0,908.0,160.0,534.0,'no'
9.0,85.0,765.0,9.444,0.395,0.846,2.32,302.0,647.0,130.0,535.0,'no'
9.0,32.0,288.0,3.556,0.382,0.792,2.16,110.0,228.0,51.0,536.0,'no'
11.0,100.0,1100.0,9.091,0.473,0.882,3.29,520.0,970.0,158.0,537.0,'no'
23.0,118.0,2714.0,5.13,0.293,0.784,2.06,795.0,2129.0,385.0,538.0,'no'
11.0,125.0,1375.0,11.364,0.432,0.804,3.03,594.0,1105.0,196.0,539.0,'no'
10.0,85.0,850.0,8.5,0.324,0.675,2.25,275.0,574.0,122.0,540.0,'no'
10.0,43.0,430.0,4.3,0.458,0.94,3.58,197.0,404.0,55.0,541.0,'no'
10.0,48.0,480.0,4.8,0.331,0.742,2.37,159.0,356.0,67.0,542.0,'no'
9.0,40.0,360.0,4.444,0.483,0.992,2.85,174.0,357.0,61.0,543.0,'no'
9.0,44.0,396.0,4.889,0.449,0.879,2.97,178.0,348.0,60.0,544.0,'no'
9.0,47.0,423.0,5.222,0.371,0.825,2.75,157.0,349.0,57.0,545.0,'no'
9.0,42.0,378.0,4.667,0.429,0.976,2.75,162.0,369.0,59.0,546.0,'no'
1.0,18.0,18.0,18.0,0.944,1.0,17.0,17.0,18.0,1.0,547.0,'yes'
1.0,7.0,7.0,7.0,1.0,1.0,7.0,7.0,7.0,1.0,548.0,'yes'
1.0,117.0,117.0,117.0,0.393,1.0,5.75,46.0,117.0,8.0,549.0,'yes'
10.0,42.0,420.0,4.2,0.317,0.85,2.22,133.0,357.0,60.0,550.0,'no'
24.0,340.0,8160.0,14.167,0.211,0.468,2.67,1718.0,3822.0,643.0,551.0,'no'
1.0,77.0,77.0,77.0,0.403,1.0,5.17,31.0,77.0,6.0,552.0,'yes'
1.0,40.0,40.0,40.0,0.875,1.0,11.67,35.0,40.0,3.0,553.0,'yes'
10.0,130.0,1300.0,13.0,0.486,0.856,3.18,632.0,1113.0,199.0,554.0,'no'
1.0,28.0,28.0,28.0,0.964,1.0,27.0,27.0,28.0,1.0,555.0,'yes'
1.0,35.0,35.0,35.0,0.829,1.0,9.67,29.0,35.0,3.0,556.0,'yes'
6.0,13.0,78.0,2.167,0.128,0.577,1.67,10.0,45.0,6.0,557.0,'no'
7.0,18.0,126.0,2.571,0.119,0.452,2.14,15.0,57.0,7.0,558.0,'no'
7.0,42.0,294.0,6.0,0.293,0.857,2.61,86.0,252.0,33.0,559.0,'no'
7.0,31.0,217.0,4.429,0.267,0.714,2.15,58.0,155.0,27.0,560.0,'no'
7.0,16.0,112.0,2.286,0.241,0.634,2.45,27.0,71.0,11.0,561.0,'no'
7.0,23.0,161.0,3.286,0.093,0.54,1.36,15.0,87.0,11.0,562.0,'no'
7.0,8.0,56.0,1.143,0.161,0.518,1.8,9.0,29.0,5.0,563.0,'no'
7.0,2.0,14.0,0.286,0.5,0.929,7.0,7.0,13.0,1.0,564.0,'no'
7.0,7.0,49.0,1.0,0.327,0.898,2.29,16.0,44.0,7.0,565.0,'no'
6.0,11.0,66.0,1.833,0.197,0.848,1.3,13.0,56.0,10.0,566.0,'no'
7.0,121.0,847.0,17.286,0.276,0.607,1.79,234.0,514.0,131.0,567.0,'no'
11.0,21.0,231.0,1.909,0.468,0.719,7.2,108.0,166.0,15.0,568.0,'no'
11.0,9.0,99.0,0.818,0.515,0.768,8.5,51.0,76.0,6.0,569.0,'no'
10.0,8.0,80.0,0.8,0.4,0.7,4.0,32.0,56.0,8.0,570.0,'no'
11.0,8.0,88.0,0.727,0.727,0.989,10.67,64.0,87.0,6.0,571.0,'no'
11.0,7.0,77.0,0.636,0.468,0.481,36.0,36.0,37.0,1.0,572.0,'no'
11.0,8.0,88.0,0.727,0.693,0.989,10.17,61.0,87.0,6.0,573.0,'no'
1.0,14.0,14.0,14.0,0.571,1.0,2.0,8.0,14.0,4.0,574.0,'yes'
9.0,38.0,342.0,4.222,0.444,0.898,2.71,152.0,307.0,56.0,575.0,'no'
9.0,20.0,180.0,2.222,0.461,1.0,2.59,83.0,180.0,32.0,576.0,'no'
9.0,36.0,324.0,4.0,0.506,0.901,2.83,164.0,292.0,58.0,577.0,'no'
11.0,98.0,1078.0,8.909,0.397,0.778,2.61,428.0,839.0,164.0,578.0,'no'
9.0,49.0,441.0,5.444,0.592,0.998,2.97,261.0,440.0,88.0,579.0,'no'
